gene_name,log2_mod_coefs,log_fdr_adj_p
B4galt4,-1.7322164429605749,1.9190399257963875
Prelp,1.7728396430446853,2.243855218397258
Traf7,-1.4610539343806217,1.1985838165738616
Pla2g10,-3.2878649657845913,1.3110845628176169
Mid1ip1,1.4527648554961818,1.3076764688910225
Nat9,-1.1420768732391473,4.565090119200141
Grin2c,-1.4418988481190884,1.0592661937344199
Rcsd1,-1.986624584484464,1.2502174197133042
Fbxw10,-3.501533459766589,1.2660528283419845
Dck,1.4047914281810834,3.578536584086757
Cd247,-1.9448912095720585,1.4263880900129888
Gcdh,-1.765213711624065,1.4444005375455187
Rrn3,-2.582958408905378,2.4243650274880943
Canx,1.5389390664593845,1.3436456176153044
Mospd2,-4.078825650948494,1.1516790642953152
Cenpf,-3.2715688898553235,2.619892511103553
Grsf1,1.3611100443011723,1.0084578934251656
Stx6,-1.1667941367933863,1.1827723083898949
Fundc1,1.4227402942174552,6.778308869100358
Atp11c,1.7431972261992137,1.6467314479446542
Ppfia4,-1.0235773160568327,1.9710833916761366
Efemp1,-3.0246484971346663,1.5366650002405728
Ccdc112,2.619110964660732,1.2925144763829128
Utp3,-1.1648172114373712,2.1016359578873245
Nt5c,-1.8971951637943134,1.0941397593558022
Jpt1,-1.420509280180244,1.0053118472706652
Med13,1.094305774352309,3.5045847144859947
Ambn,-2.6139208021288014,1.0830735821013147
Rps6kc1,1.519490585414086,1.1258544619035764
Kcnk10,1.5038437881150108,1.1180176037135021
Wdr75,-3.3830268187279655,1.4356103641943663
Ap3s1,-1.5010098065338422,1.60751400569355
Vash2,-1.5304261848632787,1.5057713978325695
Slit2,-1.4111825479186975,1.0895304345060683
Wnt3,-1.8989607198988205,1.0345792713138158
Med12,-1.388797088198896,1.3830320919677668
Ccnjl,-2.4494369901675657,1.1025489335913394
Cd55,-1.881430811061073,1.1468105667581887
Zfp18,-2.977711099640079,1.1470120216026065
Pik3r6,2.464568384185713,1.593665241609329
Pld5,-2.0814045234642915,1.0885751993123371
Nectin4,-2.5362723223367083,1.8978426011195164
Ccdc88a,1.3531207923594633,1.4912199823375683
Pnn,-1.1041446204407777,1.2155083530630995
Trib1,-2.9642880612898312,1.0815229650024991
Zfpm2,-1.0358893721081253,3.3397847478756284
Kcnv1,1.5871436910223031,1.3184725382049662
AABR07001435.1,-3.893896049944243,1.6594257044431906
Flii,-2.3705647782860946,1.2051459230176644
Rpl26,1.9604680353267865,1.1306649244097033
Odf4,-1.36711841851912,5.357160687417951
Mgst3,-1.9121057238040462,1.1109743040172653
LOC108348062,1.666074106305304,1.9789408904624552
Adgra3,-1.5287184820609019,1.2313497864200964
Btg1,-1.7044748785089028,1.120922026358373
Ppm1h,-1.1691014420829977,2.704692045320622
Ahr,-3.145488901312853,1.421433743171675
Notch3,1.5030387715776585,1.0631858659139315
Lrrc52,-3.8533831336651865,1.0557839194444745
Map2k6,-1.9047874629712467,1.2146306745111397
Clhc1,2.7145538702477072,1.5579728245368967
Fam210b,2.7859672383461875,1.3426287589549963
Tasp1,-2.8607745219700482,1.5859601505218188
Desi2,1.9431971933382834,2.605872150240258
Spdya,1.1574417986417882,1.0770818513013403
Dhx40,-1.9915798633341153,1.2709578756750182
Tmtc2,2.876286535625762,1.8723061971745847
Sec23a,1.5276841779384078,1.0360248193781982
Fzd6,-2.548537056549772,1.596234567152823
Prr5l,-1.5602322243975275,1.5242614111288333
Kif5c,-1.8087134816771728,1.1249636102776202
Pbx1,1.3218469031391855,1.195646459138521
Celf5,-1.0754716328588783,2.212244303083117
Jkamp,-2.7161134251300854,1.3644144429128362
Strn,1.459298883676326,1.1020864385114941
Elob,-2.2436184062921543,1.0596882858910586
Sntb1,-1.4424508078977476,1.985509975330779
Papola,-1.8609221401377614,1.1391031097349402
B4galnt1,-2.1996446842499497,1.8369592544466968
Crhr1,-1.8498866666982983,1.7149586154819119
Slc4a1ap,1.5385673748496052,2.7134160199391326
Rasal2,1.3313880390552348,1.0535664014542168
Jade2,-1.7141316825979764,2.2596657752594074
Zfp3,1.9757064315993949,3.1356906729230127
Arhgef25,-1.4715924167758019,1.1140625869734664
Cpeb2,-1.1426446221899378,1.888295248457826
Rtfdc1,1.89299644984851,2.1544395064969257
C1qtnf7,-2.651850884465797,1.2472421407331564
Slc52a3,-2.283696980767242,1.9394240230438897
Ccdc157,2.8077497333117454,1.017537758210533
Slc12a6,2.247350821628492,1.0941148950737185
Plek,1.4243893024850696,2.727825206792748
Sec16b,-1.929622020327296,1.7896041043343554
Lrrc6,-3.402984378869389,1.0915377739390186
Syne3,-1.9006571968781683,1.4108006538891233
Kif5a,1.281234609651705,2.426743257821071
Nol10,1.901587171529935,2.111117949652907
Tmem128,2.156004963590337,1.6886814071584992
Pwp1,-1.550236774944436,1.5256656183184394
Rab3ip,-1.4992901123619091,1.9466327885400072
Klhl29,1.8971820570719533,1.3344610359717002
Ctbp1,1.7764402653995746,1.6062511328824791
Rida,-2.501606287978999,1.4040772515227131
Atxn3,1.228353804724936,1.1280505113933699
Rpap1,1.8065020756115295,1.1322123058668214
Pkp4,1.4875242409656158,1.3053457561613255
Arhgef5,1.6333311460405677,4.035214560768852
Rhbdl3,-1.242381852310827,1.714742924832552
LOC100125367,-1.6274149514278136,1.0236064848663744
Zbtb44,-1.686634738006806,2.6328830673794377
Brinp2,1.2077558530480528,1.008435308980112
Mthfd1,1.5148026837521715,1.272451477125129
AABR07047872.1,1.9544140790326205,3.7990312038276333
Cav3,2.0043624682230274,3.0128075350865906
Stx17,1.581754981403795,1.0096005754224682
Arhgdib,-1.0623171750100178,1.4120968250211725
Erp44,-2.041671026675247,1.1209553620976835
Yap1,-1.7040783959159238,1.086132379599006
Naalad2,-1.9519736641809087,1.535462092017455
Erich5,1.8956137239174957,1.969777238964408
Nt5c3a,-1.9662950675059023,1.030229225179238
G0s2,-2.020615883895622,1.3775257288528737
Eif2ak4,1.9512935111940306,2.2601242156539207
Med19,2.3197339682358913,1.1079748668986125
Steap2,1.2366774069531663,1.069986348844631
Snx5,-1.8281902825345855,1.657787334671285
Dync1h1,2.519399214390199,1.043233825936068
Klhl31,-3.9442686290013147,1.0238584827657868
Cacng2,1.0267681442693493,1.2743697327003696
Trim37,-1.4255429653736302,1.393014822295612
Papolg,2.0495626986874815,2.048162153128263
Itfg2,-1.4595906713618894,1.9202129462258668
Fyco1,1.7604657878858951,1.2626659046604756
Slc5a8,2.819505423046377,1.3305004339036635
Pygl,-4.115220585436888,1.287854881633517
Akap5,-1.2144260689228725,1.115079472277804
Syt1,1.2998583150747027,1.4306458716775536
Tmem107,-1.4750870688235276,1.084656501992339
H3f3a,-1.034809388073264,2.0378998194886804
Cyfip2,1.2795004766509501,2.7973003125394436
Fam163b,1.2718909025065646,1.5378407514414985
Dnajc9,-1.214599205760894,1.739838435544728
Kdm4c,-1.6080150237798554,2.4310167401374505
Usp2,1.6049012921342372,1.4466708197481573
Itga11,-1.3558670671357975,1.785299698575393
Psmd6,-1.6598942208557703,1.0716404690570862
Rbm18,1.7681845179143971,1.341862807970937
Cep57,-1.2256630625652778,1.0406447843606514
Lancl2,1.2219099639535258,1.153428682750751
Ubr5,-1.2103759027789978,2.1398290566846603
Arl6ip5,1.576329570402659,1.4420146929396842
Tgfbr1,-1.0701153101920748,1.8675575834517497
Cfap70,-1.793113816201882,1.5368578509392659
Rap1b,-1.6879886730774385,1.1374934220041495
Ly6e,1.1637760922881017,3.2757969247706202
S100pbp,1.35649711817606,1.1602126667887835
Qtrt1,1.466463632544443,1.5554034288962577
Mier1,1.5720162691148105,2.219921874058068
RGD1305298,-1.1726014087812637,1.7978566576474322
Mien1,2.548192525178726,3.3893930310780465
Rrs1,1.7218740191180235,3.4320613173352803
Fnbp4,-1.4319184313259101,1.529074808079741
Ttc9,1.4565734325970803,1.3243634816024774
Necab1,1.2814991844504953,1.404555326283935
Klrb1b,-2.6204778891750338,2.256313024825342
Idh3b,-1.6364859135036958,1.7541801214280472
Usp28,2.328279879212632,1.2648402862255361
Chmp3,-1.9409610717394976,1.0035257774353887
Rnf144a,2.113690953924152,1.4463467148117428
Ebf4,-2.611621730945901,1.9902467109148003
Hrh1,-1.1842707080307684,3.961740444164039
Tmem64,-2.356126074728778,3.410879739158524
Pcnx1,1.6866939995467833,1.2025225333124065
Setd5,-1.225326492506161,1.6034305078058286
Gabrr2,-3.7506976809232584,1.5344801451664574
Smpx,-4.810431474836727,1.0724564266443615
Scg5,1.0891222170952561,1.08412287622555
Evc,-2.166900058689869,1.9149686970329427
Igsf8,1.5334314762015455,2.096745050219781
B3galt1,-1.7351644215542537,1.113711868215635
Ptp4a3,-2.6459577435870867,1.5536746129924406
Cse1l,-1.5576938127954252,1.1652394135847062
Ppig,-1.2699848763788035,1.9884322158393786
Cyth4,-1.5510108183373084,2.66937360587847
Sema7a,1.5618678387838556,1.0783142716486656
Mcam,-1.1654663753055052,2.1181948141220674
Stau1,1.1178505670268455,2.453173819297657
Bloc1s1,1.5448395257535836,2.4952204044785438
Cand1,1.1468899030145896,1.6102971730578959
Ddx47,-1.2743022985451606,1.2907322907519383
Hnrnpm,1.1987306468019423,1.5542706566681659
Krit1,-1.6458273682959306,1.0945178189538598
Naprt,-1.8344887681874957,2.899928631893569
Fam13a,-2.0468146125754645,1.1862502416506022
Sdhb,1.5000427443572453,1.415640454587794
RGD1305350,2.467105947133489,1.0839051965493125
Srsf10,-2.4302704826513284,1.1005756015586456
Sh3tc1,3.1289526388317777,1.0287455281295101
Rab3b,-2.896468514495823,1.1572291122259788
Pxk,-1.7813734429902528,1.3248827296889527
Cavin4,-1.9534228298731962,1.9435769587553828
Ankrd9,1.7943849378300565,2.413945361680313
Ddx27,-1.3334748065283546,1.0135406342974589
Btbd3,-1.5636283914900746,1.2632578270023422
Plpp3,1.1204421818436492,1.3936824983533178
Galnt11,-1.0257995777455637,3.9434695203123615
Mfng,-2.2799530591543453,1.1161376870508115
Cdk18,-1.0136016449971,3.6212259148657204
Abhd6,-1.438770879973196,1.715413201925327
Sesn3,1.543777318451143,2.080245730233955
Htra3,-1.1235897148322758,5.9547052900928845
Fbxo9,1.2461733152210268,1.065790307003104
Trim47,-1.0623513265428512,2.277379760314318
Decr1,-1.66817636725436,1.901010943491537
Repin1,-1.086599817967088,1.0859199657399832
Spink4,-2.9860800367444744,1.4971741126666887
Fnbp1,-1.5717011445651858,2.1597207476612192
Fam91a1,-1.6881297711979708,1.0351797498120736
Bag1,-1.4558498518845082,1.0647389901122044
Washc4,-1.1543684091106665,2.234118484472558
Cat,1.3224896957325523,1.3544336145765474
Pml,1.4434343133677212,1.2316795386356107
Aagab,-1.9676307191480498,2.8086126952741592
Gabbr2,1.3020557357812415,1.279943491234513
Fam234b,1.6458924135365154,1.3584174550293513
Tmem87a,-2.5904881079591244,1.6495757169006326
Rbms1,-2.2363827923727966,1.0327651950164551
Cfap45,-2.956669071341656,1.4923293203426973
Dipk2a,-1.3310881383759616,1.294644340059164
Glcci1,-1.4917147040588463,1.236390345644306
Dusp15,-1.0011766691155388,1.2831864041695635
Ccdc30,-1.5320440571006866,2.002830473232774
Ica1,-1.1250395803152227,3.138739269979441
Gnpnat1,-1.0274568103769537,2.8224381180906577
RGD1563365,-1.8101373061256143,2.766275892282058
Cryba1,1.139525440694946,1.27495201935129
Nlk,1.5428189220666657,1.0237208430900138
Med24,1.8406358951405306,1.2060256139656433
Tmem268,-3.281848271027762,1.0014119929627647
Cops2,1.162319497426107,1.9096349721269892
Pdrg1,-1.3241790056297758,1.0611448787708389
Trmt44,1.217106738092999,1.5660738120092386
Fli1,-1.840627762178728,3.105989765562673
Prima1,-1.7498380986305777,2.7222102554696153
Tmem65,-3.5039406149214907,1.0496231229388786
Pcare,-3.0444408778063483,1.8415256517835348
Fgf22,1.3139296257034012,4.109944233435126
Rbm48,-2.294824463703666,1.1344758329580245
Tdrd3,1.7201227821603005,1.3248636067050388
Alg6,-2.40342836085263,1.6563625768978625
Amn,-2.58173419241284,1.4227481173488148
Elmod1,1.2864269714820458,2.23079837958167
Ttpal,-1.3534668274956587,1.1437105651615391
Mrpl37,1.155415276434914,1.1598280064287179
Nudt4,1.5303839183162236,2.4720674929318953
Chrac1,-1.2827855727661879,2.9216725181398595
Jam3,-1.3768687783686735,1.9057988171525067
Cidec,-3.07110787221313,1.2260917083842564
Tra2a,1.0664777238054237,1.0126058268737212
Cpvl,-2.8682438369228622,2.8593452509752812
Lctl,-2.46760197055014,1.7947369182329884
Kcnk9,-1.890459991892795,1.1279021658024113
Fut11,-1.7368777278686816,1.804219173926671
Kras,-1.603877789926519,1.4668092268066462
Zbtb6,-2.082414394598323,1.1106143554766972
Hivep3,1.580206559551362,1.6972038716664302
Srp68,1.125978078473783,1.9993855645386336
Ogfr,1.2237468030635574,1.3014295681305863
Sh3bp1,1.224721787720237,1.1867968414730958
Tbkbp1,-1.0949443550514288,4.359271358982742
AABR07052486.1,2.0654133422757464,1.2124538200888386
Fgf7,-2.245914570999851,1.1750434145159
Ewsr1,1.5404553701086834,1.1601994984707582
RGD1359108,1.4979204637259642,1.452962000489617
Gpr160,-1.3250945675076138,2.6791294781953723
Mre11,1.0887658265260827,3.7338034021879216
Esd,-1.2514509410830863,1.0225607650076232
Akr1b1,-2.429985223837218,1.5826054708323918
Rab11fip2,1.1344438397378147,2.08433717680591
Erich3,1.8833636466728432,2.739503121650727
Xpa,1.772917919235678,1.4753788489098119
Zbtb48,1.2146238475513786,4.062837311192896
Bricd5,1.5403230262530203,2.6818496654380253
Car2,1.993779668695422,3.104161812819203
Msl1,1.679920587572574,4.32871380607351
Rspo1,-3.965361254637288,1.0683683536946131
Akr1b8,2.342369198918653,1.2169620002996067
Akap17b,-1.4314055634732368,1.7279912552480365
Fam124a,-1.3056399653954074,5.363977432170979
Cnih1,-2.9641562574612763,1.5575461350201651
Bche,-1.2536930954631476,1.036311547967628
Il18,-1.685336769543482,2.1179281385613438
Tmem88,1.3416062292192625,1.2567662612464594
Piwil2,-4.410937962522225,1.237569533928989
Fkbp14,-2.500115575169138,1.1781190609881256
Ldlr,-1.026922547779901,1.0901272061584804
Plch1,1.2793735488038689,2.322599485467084
Ercc8,1.618036901139211,1.2122175228994276
Plpp1,-1.0912774339840077,1.7650728493787018
Osbpl3,1.3970691269632287,2.552510705880649
Ubald2,-2.0907488471991766,1.0249254086317088
Dctn1,2.272926124150574,1.5709205643712945
Lypla2,1.6458534824959676,1.0692868720256075
Prpsap1,-2.537916242397316,1.1187120219630458
Ythdf3,1.0474637028706693,2.231750694074291
Efcab14,1.977407309045217,1.0688459595232287
Azi2,1.8479728927187085,1.3029009115954804
Eif4b,-1.1965758071828712,1.5553702914245457
Xpo4,-1.4502892302619457,1.0065637162258667
AABR07019399.1,-1.4084055705362946,2.958333473259762
Myo10,-1.681893822488748,1.1531983000561719
Map2k1,-1.7310928358268876,1.6401108928659922
Mturn,-1.4893649942348768,1.0739159410140724
Rab30,-1.6677680048993493,1.7716340613104764
Enpp5,1.2354042138184238,1.1099241674572453
Pkig,-1.275240781942471,1.9439670325782332
Map7d1,2.0081156644284137,1.6552240902055422
Espn,-1.7590152150326985,1.6746834475163546
Slc7a7,-1.154903268597893,1.615731686851222
Col20a1,-1.5460529116758854,1.0139724258270273
Dhx29,1.1813688367736106,1.0348674138416059
Atxn7l1,1.3852555236270752,2.7863152381846175
Wdr91,-1.0126610649417913,1.676555834392727
Hmces,1.2703192023964047,1.442269308700887
Dennd1a,1.4352150671222297,1.0945941267693031
Arfip1,-4.160250381766929,1.2214012604729632
Commd7,-1.9580166707938103,1.3347362896182984
Tspo,-3.9654710536538524,1.5679285599941801
Stra8,1.6531777704093074,1.2597517315298252
Slc5a7,-4.215880112400476,1.4264092190449718
Cep162,-1.9685891413226588,1.7934977571845125
Ctnnd2,-2.1634748994528548,1.7420152875716968
Pbx4,1.4642882523192007,1.3199981923103452
Nrp1,-1.2733967854831574,1.0496964338271784
Twistnb,-2.037517515519065,3.3058358113094046
Tmem41b,-1.949348633615604,1.0407173607824916
Fam181b,-1.0827616730923986,2.455401793177135
Kpna4,-2.330353350263878,1.1593827538600712
AABR07004799.1,2.512011300477176,1.1973440213946827
Atp13a1,-2.025523282893305,1.0000343540909948
Dlc1,1.4982889736906349,1.7881465795860265
Scg3,1.7159782671868373,1.591201845805405
Dlx6,-2.077854257360606,1.0451986584063253
Chrna7,1.4669654671986188,1.7331480713434642
Ckb,1.3580693156215453,1.3156316097664313
Gpr27,-1.0358484111138893,1.8032961518681834
Cmtm6,-2.5859467373997598,1.7341331346575093
Igfbp6,-2.8277622049256212,1.6272527689865874
Cmtm7,-1.5023978379577445,1.016203555241904
Nmb,-2.7055801378033144,1.0676609916509998
AABR07063855.1,1.0984303565432962,1.3352065021936619
Htt,1.637857692712525,1.9954635415532342
Ank2,2.13802285362098,1.5648321417031963
Ssna1,-1.2775547557580995,1.3123225053713015
Gtf2b,1.399513754021279,1.1081698067186616
Clstn3,1.8010675762381714,1.145827161692845
Wdhd1,-4.033226623644104,1.3255510158255395
Cmtm8,-1.4912863989279224,1.115903287136543
Blm,-2.0211258747563843,1.0672819777849358
Tfdp2,1.3469993649258225,1.0340767265199968
Masp2,-1.2905722406030615,1.300316196203952
Cmbl,-1.2416843700624172,1.0470212736715483
Plac9,-1.8115909629879376,1.49389076826218
Pde10a,-1.3573664099182186,1.1421202675596818
Scp2,-1.516093631959294,1.6542344954845447
Mtmr7,-1.5722839590093625,1.603744447581913
AABR07043951.1,-1.419534069159199,1.2111570993467742
Psmb2,-3.5888558067363623,1.3017617477381267
Rpl36a,-1.4709122639598997,1.2149013176474444
Kcnab2,-1.177209890972209,2.4155236654560786
Lrrc40,-1.044568332953861,2.2472846787461593
Cecr2,-1.736619197612413,1.2179338210446031
Adamts18,-1.6749266537188698,4.201289639094808
Gpatch1,1.8638661706303044,1.2274594435676578
Echdc1,-1.3388689994835892,1.8949222094804519
Zfr,1.8074942623556052,1.841186386010321
Plk4,1.7691244683279421,1.41657749770072
Alpk3,-4.4638433381694185,1.2882891813546766
Fes,-4.067197379895347,1.315868688055828
LOC691113,1.8711613516769057,2.169390134277811
Ncdn,-1.5464870653756684,1.3691758596993242
Blvra,1.1432582595000897,1.2002559152186092
Got2,1.10714797679527,2.051872523609197
Mocs1,-1.146781865710517,4.134727196757876
Cdon,-1.165298627237452,1.950635412122408
Zfand4,-2.9233746334494684,1.0331029719745113
C1r,-1.9544410069889138,3.289678575472879
Mrps31,-1.9868429276395676,1.0449497077066339
Dtnb,-1.9958610790148208,1.0881464376971228
Sdc3,1.6326968185725865,1.4804705811207435
Ubap1,-1.339067670511575,1.126637682330129
Adgrb3,1.4326462756940648,1.6393475656673848
Gucy1b1,1.3566487637372433,1.141894938407732
Npc2,1.216156306677251,1.2626334497047518
Otulinl,-2.940238271523283,1.1969092184302201
Trio,-1.5899390756077052,2.1046209990636617
Gpsm2,-1.2893478182570883,2.5741327149160513
Nfatc2,-1.959855115093748,1.0882710717400108
Zfyve21,1.8862108003269906,1.0113122620367414
LOC100294508,1.641519849889628,1.2468345230118931
Dennd5a,1.6539150518440153,2.0118948511897536
Itgb7,-1.026313692416444,1.5170393612760988
Nthl1,-2.1813047295184163,1.3205521898668588
Tgfbi,-2.777347817739497,1.5291091046364589
Snrnp40,-2.2093467184102855,1.3670966967758913
Skap2,-1.7379704088721872,1.4629880459991933
Khdrbs2,1.604464967086371,1.48604091133847
Slirp,1.157267139951384,3.573216389803498
Aspm,-2.810286496914184,1.235361361866604
Peli2,1.3261021117765692,8.522421455978497
Dnajc2,-1.0006906555511552,1.3472801904254412
Zmym4,-1.7700161593387345,1.2342971671952736
Thrsp,-1.3155631323501276,1.15219573597701
Cpt2,-1.5628935835989748,3.4475415251516357
Cyc1,-1.021732107929678,4.135634258055389
Zc3h12c,-1.297938933514821,6.377394087898827
Pyroxd1,1.4262179104507453,1.7670436648652221
Stk17b,-3.5325089286066724,1.3778840667628123
Pdk3,1.453721689669546,1.6530936277285522
Shisa2,-1.429916432748715,1.5057958478657005
Fat2,-3.659149954323281,1.0662508359049376
Leprotl1,-1.7528769450389383,1.4120609678947365
Recql,-1.356067840145975,1.3437998847791819
Sestd1,1.469238314088858,1.2567406995379498
Syngr3,1.3316905512472188,2.0447938217080477
Fbxo10,-1.121155961997088,2.8739341477239773
AABR07065139.1,-4.231936602815366,1.0265365634046095
Oard1,2.8137874507150404,1.4661957644362162
Map7,-1.4992634413993076,1.2009697937591621
Nfya,-1.7950054361038352,2.1751473194601445
Ptchd4,-2.2254256809453,1.873639837835998
RGD1564149,-2.892900704387109,1.038475120662661
Ankrd12,2.262714306057598,1.2264634610299294
Pabpc1l,-1.6867054086697335,1.4287779467751471
Slc25a43,3.1698005618903187,1.1782161723890296
Ddx41,-1.7392148816243787,1.4359534615545697
Armc10,1.3811706757746314,2.906319626793933
Ajuba,-3.635908557119835,1.1583199536111604
Grhpr,-1.0214758076811057,1.3617734864493976
Prkaa1,-1.5496588508505997,1.924388599543502
Rbbp6,1.9932600663076616,1.0867664116421434
Creb3l2,-2.3278983257961112,1.1037759245433985
Slc25a26,-3.177160658184911,1.1446075564478542
Carnmt1,-2.3933839559989045,1.3051279571299819
Slc6a13,-1.6284439098908055,1.4748279662387336
Maff,-1.464374508953506,1.642416217155544
Casp9,-1.9755731578388185,1.5599639846179179
Rgl3,-3.5353856700049833,1.3381017946242273
Ddx31,-2.1498973256809477,1.5373010554554378
Setd7,1.2461080810017193,1.1448049749327007
Trpm6,-2.1953095480898543,1.609011306714275
Nkain3,-2.5861833729651127,1.7425385160757845
Rad54l,-1.6063670784416317,1.0720692131778145
