gene_name,log2_mod_coefs,log_fdr_adj_p
Slc2a2,1.1710571664285205,1.1974298379443888
Gab2,1.2824407952580863,1.703226925452923
RGD1307929,-1.2566062193386058,1.1937067958538312
Dusp4,1.3859788432959832,1.5408347946195473
Snrpa1,2.0628799834581,1.2922397503980654
Csnk2a2,1.7071728144965286,1.7087265680814916
Ptn,-1.2721668813946527,1.0648832421497545
Abcd4,2.9565959385513563,1.08852359162393
Sema5a,-1.4024498505491942,1.8284928739686974
Slc39a13,1.0322932694647622,1.154191283470447
Abhd14b,1.6299499504323187,1.0221729880478052
Xpnpep1,-1.2498565459628324,1.7050764730781773
Ltbp2,-1.290777238206736,1.483990565377851
Trio,1.9305535561951814,1.598538732176871
Rbl2,1.5572443445896467,3.5677302733845604
Fbxl21,2.092869756063298,1.0250029257446984
Lpl,-1.4590941130934199,1.0528381512570202
Znf740,1.7348169802409832,1.1701839424411804
Asah2,-2.342767909809825,1.3908878983651052
Dennd5a,-1.2669669999438007,2.588123343054069
Dst,1.5954968898701047,2.538029601033824
Dmtn,-1.0616682832406859,5.118280314444424
Gucy1a1,-1.34925709995936,1.3452033840657271
Slirp,-2.3404097286050733,1.0580687808308062
Cacng3,-1.3859379460284842,1.716583866059976
Tcf4,-1.710940382114879,1.7193667040777882
Zscan29,2.9502875266182684,2.1986387657392075
Adh6,1.3156240663976444,1.1393529047644808
Cemip,-1.9170184110696293,1.042776073827356
Cyc1,-1.933594496180776,1.4055840959366837
Pyroxd1,1.3596915694439697,1.9856382450638022
Pxylp1,1.942807060476317,1.2351555258857345
Ndrg4,-1.3733855794834606,2.841683534211853
Stk17b,-3.778874799174001,1.2647469102940647
Shisa2,1.560255873669099,1.4341975545912702
Zfyve19,1.1686188921123994,3.5380079457901994
Arhgef10,-2.0806671783111184,1.3944948765613308
Grin3b,-1.451775453312382,4.957460597308677
Madd,-1.7852139969373406,1.188842587029749
Dlgap2,-1.202722009368897,1.9557335911977298
Leprotl1,-1.1307008171969373,3.229099470292589
Recql,1.7525559073336956,1.111278648268321
Ppt1,1.8028934674434893,1.1744851552795728
Mmp15,-1.2383099888331932,1.2474887252250246
Mecom,-3.9882505952328664,1.1972935703771839
Postn,-3.103957429316411,1.877120246029038
Cklf,2.204534190068963,3.685336122192493
Slc25a43,2.6748380813691237,1.1782161723890296
Zfp64,-1.9818628505047093,1.7751632876071621
Cwf19l1,1.9333600898093455,1.3042626794480003
Tubgcp4,1.981727065026162,1.2858190955762518
Gsto2,2.233407581882334,1.1230194536549907
Emg1,1.7942254276722862,1.4866969015634064
Slc25a26,1.9507801487333007,1.6245642560364644
Metap1,1.4185360288200914,1.688185414512718
Themis2,-2.906150597232832,1.22918242315291
Alox5,1.3887417464695684,1.2270775600333848
Dnajb4,-1.9766584517257466,1.1307483660499813
Arnt2,1.5240632748486658,1.5514038095005882
Rgl3,3.0050325202038257,1.148529244793418
Rab33b,-1.6522173827690168,1.413268467084237
Mettl3,1.9159861257830613,1.0312423962021182
Akap7,2.3855431052357705,1.390649221138874
Dctd,-2.3203351413039615,1.670369979336439
Scrg1,1.9933235379803238,1.0282478643000117
Atp2c1,-1.5272865364132506,2.293381885334774
Gfer,-1.799527124362899,1.4736504308742802
Sorbs2,1.941049350904307,1.1110520469292884
Eif2a,-1.368182350954218,2.4148502238904475
Creb1,1.7673681465913549,1.6220036601475636
Rsbn1l,-1.6009602349033527,1.260755701233239
Ciz1,-1.9446755009354366,1.6182546843127639
Drosha,-2.021976812919922,1.5302566600473593
Phtf2,-1.36008895183644,1.3034231614058462
Cdh6,2.0228656120554405,1.3759357094108322
Cdc42,-1.0554103193519422,2.0228066117354557
Appl1,-1.5452915874252453,1.1024524128660624
Acp2,2.3704778260264825,1.2805663984970246
Ankrd10,1.5262935984811488,1.5062111165998688
Amer2,-1.4925253159329255,1.6085937162111663
Lrrc41,1.0571727860501778,1.8590682039460034
Polm,1.1384357183023792,1.93442393525583
Abhd18,2.530140433234369,1.3914148802158974
Snrpd1,-2.349793888410009,1.0186749768136785
Dph5,1.313353370207988,1.4759164040785613
Nepro,1.7993673801337784,1.7831997321227562
Akip1,2.0861086051110256,1.9814648171223082
Senp3,1.2679070944869395,1.1919344720176532
Rbp1,-2.4287538594115365,1.626944094714458
